basDt,srtnCd,isinCd,crno,mrktCtg,itmsNm,corpNm
20260827,A086960,KR7086960002,1101111626188,KOSDAQ,MDS테크,(주)MDS테크
20260827,A086980,KR7086980000,1101111712309,KOSDAQ,쇼박스,(주)쇼박스
20260827,A087010,KR7087010005,1601110067234,KOSDAQ,펩트론,(주)펩트론
20260827,A087260,KR7087260006,1311110115054,KOSDAQ,모바일어플라이언스,모바일어플라이언스 주식회사
20260827,A087600,KR7087600003,1601110096473,KOSDAQ,픽셀플러스,(주)픽셀플러스
20260827,A088130,KR7088130000,1341110065470,KOSDAQ,동아엘텍,(주)동아엘텍
20260827,A088260,KR7088260005,1101113275959,KOSPI,이리츠코크렙,(주)이리츠코크렙기업구조조정부동산투자회사
20260827,A088280,KR7088280003,1341110078407,KOSDAQ,쏘닉스,(주)쏘닉스
20260827,A088290,KR7088290002,1613110004067,KOSDAQ,이원컴포텍,이원컴포텍(주)
20260827,A088340,KR7088340005,1101112155673,KOSDAQ,유라클,(주)유라클
20260827,A088350,KR7088350004,1101110003204,KOSPI,한화생명,한화생명보험(주)
20260827,A088390,KR7088390000,1346110018221,KOSDAQ,이녹스,(주)이녹스
20260827,A088790,KR7088790001,1101113411024,KOSPI,진도,(주)진도
20260827,A088800,KR7088800008,1201110397241,KOSDAQ,에이스테크,(주)에이스테크놀로지
20260827,A088910,KR7088910005,2111110005365,KOSDAQ,동우팜투테이블,동우팜투테이블
20260827,A088980,KR7088980008,1101112672586,KOSPI,맥쿼리인프라,맥쿼리한국인프라투융자회사
20260827,A089010,KR7089010003,1311110028116,KOSDAQ,켐트로닉스,(주)켐트로닉스
20260827,A089030,KR7089030001,1348110072942,KOSDAQ,테크윙,(주)테크윙
20260827,A089140,KR7089140008,1345110042264,KOSDAQ,넥스턴앤롤코리아,(주)넥스턴앤롤코리아
20260827,A089150,KR7089150007,1358110088245,KOSDAQ,케이씨티,(주)케이씨티
20260827,A089230,KR7089230007,1801110414837,KOSDAQ,THE E&M,더이앤엠(주)
20260827,A089470,KR7089470009,1650110006768,KOSPI,HDC현대EP,에이치디씨현대이피(주)
20260827,A089590,KR7089590004,2201110050575,KOSPI,제주항공,(주)제주항공
20260827,A089600,KR7089600001,1101111905516,KOSDAQ,KT나스미디어,(주)케이티나스미디어
20260827,A089790,KR7089790000,1211110061910,KOSDAQ,제이티,(주)제이티
20260827,A089850,KR7089850002,1101112062167,KOSDAQ,유비벨록스,유비벨록스(주)
20260827,A089860,KR7089860001,1101113326588,KOSPI,롯데렌탈,롯데렌탈(주)
20260827,A089890,KR7089890008,1243110041444,KOSDAQ,코세스,(주)코세스
20260827,A089970,KR7089970008,1348110068248,KOSDAQ,브이엠,브이엠(주)
20260827,A089980,KR7089980007,1201110038209,KOSDAQ,상아프론테크,(주)상아프론테크
20260827,A090080,KR7090080003,1701110309329,KOSPI,평화산업,평화산업(주)
20260827,A090150,KR7090150004,1845110020244,KOSDAQ,아이윈,(주)아이윈
20260827,A090350,KR7090350000,1341110142575,KOSPI,노루페인트,(주)노루페인트
20260827,A090360,KR7090360009,1101111655393,KOSDAQ,로보스타,(주)로보스타
20260827,A090370,KR7090370008,1101112103953,KOSPI,메타랩스,(주)메타랩스
20260827,A090410,KR7090410002,1101110730732,KOSDAQ,덕신이피씨,(주)덕신이피씨
20260827,A090430,KR7090430000,1101113471036,KOSPI,아모레퍼시픽,(주)아모레퍼시픽
20260827,A090460,KR7090460007,1350110087483,KOSPI,비에이치,(주)비에이치
20260827,A090470,KR7090470006,1243110046030,KOSDAQ,제이스로보틱스,(주)제이스로보틱스
20260827,A090710,KR7090710005,1101111817828,KOSDAQ,휴림로봇,휴림로봇(주)
20260827,A090850,KR7090850009,1101112693235,KOSDAQ,현대이지웰,(주)현대이지웰
20260827,A091120,KR7091120006,1801110348945,KOSDAQ,이엠텍,(주)이엠텍
20260827,A091340,KR7091340000,1355110101465,KOSDAQ,S&K폴리텍,에스엔케이폴리텍(주)
20260827,A091440,KR7091440008,1101112072330,KOSDAQ,한울소재과학,(주)한울소재과학
20260827,A091580,KR7091580001,1348110016007,KOSDAQ,상신이디피,상신이디피(주)
20260827,A091590,KR7091590000,2001110002843,KOSDAQ,남화토건,남화토건(주)
20260827,A091700,KR7091700005,1358110090117,KOSDAQ,파트론,(주)파트론
20260827,A091810,KR7091810002,1101112782046,KOSPI,트리니티항공,(주)트리니티항공
20260827,A091970,KR7091970004,1345110037710,KOSDAQ,LSK아이로봇,(주)엘에스케이아이로봇
20260827,A092040,KR7092040005,1911110019783,KOSDAQ,아미코젠,아미코젠(주)
20260827,A092070,KR7092070002,1601110109896,KOSDAQ,디엔에프,(주)디엔에프
20260827,A092130,KR7092130004,1101112303305,KOSDAQ,이크레더블,(주)이크레더블
20260827,A092190,KR7092190008,1350110122156,KOSDAQ,서울바이오시스,서울바이오시스(주)
20260827,A092200,KR7092200005,1801110025147,KOSPI,디아이씨,(주)디아이씨
20260827,A092220,KR7092220003,1101113525750,KOSPI,KEC,(주)케이이씨
20260827,A092230,KR7092230002,1101113520627,KOSPI,KPX홀딩스,KPX홀딩스(주)
20260827,A092300,KR7092300003,1201110140484,KOSDAQ,현우산업,현우산업(주)
20260827,A092440,KR7092440007,1201110046476,KOSPI,기신정기,기신정기(주)
20260827,A092460,KR7092460005,1801110186907,KOSDAQ,한라IMS,한라아이엠에스(주)
20260827,A092590,KR7092590009,1101111936579,KONEX,럭스피아,럭스피아(주)
20260827,A092600,KR7092600006,1101111413361,KOSDAQ,앤씨앤,(주)앤씨앤
20260827,A092730,KR7092730001,1601110100688,KOSDAQ,네오팜,(주)네오팜
20260827,A092780,KR7092780006,1243110003379,KOSPI,DYP,디와이피(주)
20260827,A092790,KR7092790005,1746110022860,KOSPI,넥스틸,넥스틸(주)
20260827,A092870,KR7092870005,1311110058402,KOSDAQ,엑시콘,(주)엑시콘
20260827,A093050,KR7093050003,1101113555187,KOSPI,LF,(주)LF
20260827,A093190,KR7093190007,1358110087297,KOSDAQ,빅솔론,(주)빅솔론
20260827,A093240,KR7093240000,1101112507551,KOSPI,형지엘리트,(주)형지엘리트
20260827,A093320,KR7093320000,1101111999593,KOSDAQ,케이아이엔엑스,(주)케이아이엔엑스
20260827,A093370,KR7093370005,1314110189425,KOSPI,후성,(주)후성
20260827,A093380,KR7093380004,1341110002141,KOSDAQ,풍강,(주)풍강
20260827,A093510,KR7093510006,1401110013637,KONEX,엔지브이아이,(주)엔지브이아이
20260827,A093520,KR7093520005,1101113581075,KOSDAQ,매커스,(주)매커스
20260827,A093640,KR7093640001,1101111621956,KOSDAQ,케이알엠,(주)케이알엠
20260827,A093920,KR7093920007,1351110045041,KOSDAQ,서원인텍,(주)서원인텍
20260827,A094170,KR7094170008,1101113487546,KOSDAQ,동운아나텍,(주)동운아나텍
20260827,A094280,KR7094280005,1101111412256,KOSPI,효성 ITX,효성아이티엑스(주)
20260827,A094360,KR7094360005,1101112732413,KOSDAQ,칩스앤미디어,(주)칩스앤미디어
20260827,A094480,KR7094480001,1101111081928,KOSDAQ,갤럭시아머니트리,갤럭시아머니트리(주)
20260827,A094800,KR7094800000,1101113595852,KOSPI,맵스리얼티,미래에셋맵스리얼티부동산공모투자회사
20260827,A094820,KR7094820008,1101110673966,KOSDAQ,일진파워,(주)일진파워
20260827,A094840,KR7094840006,1101111960437,KOSDAQ,슈프리마에이치큐,(주)슈프리마에이치큐
20260827,A094850,KR7094850005,1101113624007,KOSDAQ,참좋은여행,참좋은여행(주)
20260827,A094860,KR7094860004,1101113623463,KOSDAQ,네오리진,(주)네오리진
20260827,A094940,KR7094940004,1101111444241,KOSDAQ,푸른로보틱스,(주)푸른로보틱스
20260827,A094970,KR7094970001,1101111551749,KOSDAQ,제이엠티,제이엠티(주)
20260827,A095190,KR7095190005,1943110012186,KOSDAQ,신화프리텍,(주)신화프리텍
20260827,A095270,KR7095270005,1311110043271,KOSDAQ,웨이브일렉트로,(주)웨이브일렉트로닉스
20260827,A095340,KR7095340006,1311110057876,KOSDAQ,ISC,(주)아이에스시
20260827,A095500,KR7095500005,1101112577885,KOSDAQ,미래나노텍,미래나노텍(주)
20260827,A095570,KR7095570008,1101111874654,KOSPI,AJ네트웍스,AJ네트웍스 주식회사
20260827,A095610,KR7095610002,1345110064482,KOSDAQ,테스,(주)테스
20260827,A095660,KR7095660007,1101113667552,KOSDAQ,네오위즈,(주)네오위즈
20260827,A095700,KR7095700001,1717110036705,KOSDAQ,제넥신,(주)제넥신
20260827,A095720,KR7095720009,2849110065613,KOSPI,웅진씽크빅,(주)웅진씽크빅
20260827,A095910,KR7095910006,1101112149890,KOSDAQ,에스에너지,(주)에스에너지
20260827,A096240,KR7096240007,1101112541575,KOSDAQ,크레버스,(주)크레버스
20260827,A096250,KR7096250006,1101111969942,KOSDAQ,와이즈넛,(주)와이즈넛
20260827,A096350,KR7096350004,1801110028042,KOSDAQ,대창솔루션,(주)대창솔루션
20260827,A096530,KR7096530001,1101112070334,KOSDAQ,씨젠,(주)씨젠
20260827,A096610,KR7096610001,1601110088660,KOSDAQ,알에프세미,주식회사알에프세미
20260827,A096630,KR7096630009,1311110045540,KOSDAQ,에스코넥,주식회사에스코넥
20260827,A096690,KR7096690003,1341110095394,KOSDAQ,에이루트,(주)에이루트
20260827,A096760,KR7096760004,1101113710468,KOSPI,JW홀딩스,JW홀딩스(주)
20260827,A096770,KR7096770003,1101113710385,KOSPI,SK이노베이션,SK이노베이션(주)
20260827,A096870,KR7096870001,1501110031257,KOSDAQ,엘디티,(주)엘디티
20260827,A097230,KR7097230007,1801110602507,KOSPI,HJ중공업,(주)에이치제이중공업
20260827,A097520,KR7097520001,1101113136383,KOSPI,엠씨넥스,(주)엠씨넥스
20260827,A097780,KR7097780001,1358110109364,KOSDAQ,에코볼트,에코볼트(주)
20260827,A097800,KR7097800007,1344110020543,KOSDAQ,윈팩,(주)윈팩
20260827,A097870,KR7097870000,1648110001094,KOSDAQ,효성오앤비,효성오앤비(주)
20260827,A097950,KR7097950000,1101113748253,KOSPI,CJ제일제당,CJ제일제당(주)
20260827,A098070,KR7098070006,2301110052355,KOSDAQ,한텍,(주)한텍
20260827,A098120,KR7098120009,1845110022448,KOSDAQ,마이크로컨텍솔,(주)마이크로컨텍솔루션
20260827,A098460,KR7098460009,1101112508088,KOSDAQ,고영,(주)고영테크놀러지
20260827,A098660,KR7098660004,1101112722761,KOSDAQ,에스티오,㈜에스티오
20260827,A099190,KR7099190001,1101111960924,KOSDAQ,아이센스,(주)아이센스
20260827,A099220,KR7099220006,1101111020299,KOSDAQ,SDN,에스디엔(주)
20260827,A099320,KR7099320004,1601110091283,KOSDAQ,쎄트렉아이,주식회사쎄트렉아이
20260827,A099390,KR7099390007,1101111909865,KOSDAQ,브레인즈컴퍼니,브레인즈컴퍼니(주)
20260827,A099410,KR7099410003,1941110002884,KOSDAQ,동방선기,(주)동방선기
20260827,A099430,KR7099430001,1101112785355,KOSDAQ,바이오플러스,바이오플러스 주식회사
20260827,A099440,KR7099440000,1601110052665,KOSDAQ,스맥,(주) 스맥
20260827,A099520,KR7099520009,1101111517709,KOSDAQ,DGI,(주)디지아이티엑스
20260827,A099750,KR7099750002,1101112165838,KOSDAQ,이지케어텍,이지케어텍(주)
20260827,A100030,KR7100030006,1101111887491,KOSDAQ,인지소프트,(주)인지소프트
20260827,A100090,KR7100090000,1913110003485,KOSPI,SK오션플랜트,에스케이오션플랜트(주)
20260827,A100120,KR7100120005,1101111775894,KOSDAQ,뷰웍스,(주)뷰웍스
20260827,A100130,KR7100130004,1101112276784,KOSDAQ,동국S&C,(주)동국에스엔씨
20260827,A100220,KR7100220003,1101112427098,KOSPI,비상교육,(주)비상교육
20260827,A100250,KR7100250000,1801110618091,KOSPI,진양홀딩스,(주)진양홀딩스
20260827,A100590,KR7100590009,1201110230277,KOSDAQ,머큐리,(주)머큐리
20260827,A100660,KR7100660000,2042110000784,KOSDAQ,서암기계공업,서암기계공업(주)
20260827,A100700,KR7100700004,1101110324858,KOSDAQ,세운메디칼,(주)세운메디칼
20260827,A100790,KR7100790005,1101111710527,KOSDAQ,미래에셋벤처투자,미래에셋벤처투자 주식회사
20260827,A100840,KR7100840008,1942110090598,KOSPI,SNT에너지,SNT에너지(주)
20260827,A101000,KR7101000008,1955110072268,KOSDAQ,KS인더스트리,(주)케이에스인더스트리
20260827,A101140,KR7101140002,1313110080427,KOSPI,인바이오젠,(주)인바이오젠
20260827,A101160,KR7101160000,1760110020723,KOSDAQ,월덱스,(주)월덱스
20260827,A101170,KR7101170009,1942110039934,KOSDAQ,우림피티에스,우림피티에스(주)
20260827,A101240,KR7101240000,1543110010576,KOSDAQ,씨큐브,씨큐브(주)
20260827,A101330,KR7101330009,1101111665516,KOSDAQ,모베이스,(주)모베이스
20260827,A101360,KR7101360006,1101113085598,KOSDAQ,에코앤드림,(주)에코앤드림
20260827,A101400,KR7101400000,1101111930787,KOSDAQ,엔시트론,엔시트론(주)
20260827,A101490,KR7101490001,1311110057925,KOSDAQ,에스앤에스텍,(주)에스앤에스텍
20260827,A101530,KR7101530004,1615110044225,KOSPI,해태제과식품,해태제과식품주식회사
20260827,A101670,KR7101670008,1101111125289,KOSDAQ,하이드로리튬,(주)하이드로리튬
20260827,A101680,KR7101680007,1943110006189,KOSDAQ,한국정밀기계,한국정밀기계(주)
20260827,A101730,KR7101730000,1101111401051,KOSDAQ,위메이드맥스,(주)위메이드맥스
20260827,A101930,KR7101930006,1942110032988,KOSDAQ,인화정공,인화정공(주)
20260827,A101970,KR7101970002,1350110062633,KOSDAQ,우양에이치씨,우양에이치씨(주)
20260827,A102120,KR7102120003,1501110093926,KOSDAQ,어보브반도체,어보브반도체(주)
20260827,A102260,KR7102260007,1801110633031,KOSPI,동성케미컬,(주)동성케미컬
20260827,A102370,KR7102370004,1101113306861,KOSDAQ,케이옥션,(주)케이옥션
20260827,A102460,KR7102460003,1101110048143,KOSPI,이연제약,이연제약(주)
20260827,A102710,KR7102710001,1101111957195,KOSDAQ,이엔에프테크놀로지,(주)이엔에프테크놀로지
20260827,A102940,KR7102940004,1101111948277,KOSDAQ,코오롱생명과학,코오롱생명과학(주)
20260827,A102950,KR7102950003,1101111708085,KONEX,아하정보통신,(주)아하
20260827,A103140,KR7103140000,1313110083497,KOSPI,풍산,(주)풍산
20260827,A103230,KR7103230009,1801110095637,KOSDAQ,에스앤더블류,(주)에스앤더블류
20260827,A103590,KR7103590006,1348110159279,KOSPI,일진전기,일진전기(주)
20260827,A103660,KR7103660007,1101113438507,KONEX,씨앗,(주)씨앗
20260827,A103840,KR7103840005,1644110000820,KOSDAQ,우양,(주)우양
20260827,A104040,KR7104040001,1901110037223,KOSDAQ,디에스엠,(주)디에스엠
20260827,A104200,KR7104200001,1101112539322,KOSDAQ,NHN벅스,(주)엔에이치엔벅스
20260827,A104460,KR7104460001,1101111725386,KOSDAQ,디와이피엔에프,디와이피엔에프(주)
20260827,A104480,KR7104480009,1101113783457,KOSDAQ,티케이케미칼,(주)티케이케미칼
20260827,A104540,KR7104540000,1101111983653,KOSDAQ,코렌텍,(주)코렌텍
20260827,A104620,KR7104620000,1101112307539,KOSDAQ,노랑풍선,(주)노랑풍선
20260827,A104700,KR7104700000,1942110094318,KOSPI,한국철강,한국철강(주)
20260827,A104830,KR7104830005,1501110101662,KOSDAQ,원익머트리얼즈,(주)원익머트리얼즈
20260827,A105330,KR7105330005,1311110056480,KOSDAQ,케이엔더블유,(주)케이엔더블유
20260827,A105550,KR7105550008,1601110207244,KOSDAQ,엣지파운드리,엣지파운드리(주)
20260827,A105560,KR7105560007,1101113975517,KOSPI,KB금융,(주)KB금융지주
20260827,A105630,KR7105630008,1201110484303,KOSPI,한세실업,한세실업(주)
20260827,A105740,KR7105740005,1801110121507,KOSDAQ,디케이락,디케이락(주)
20260827,A105760,KR7105760003,1101112860173,KOSDAQ,포스뱅크,(주)포스뱅크
20260827,A105840,KR7105840003,1345110001814,KOSPI,우진,(주)우진
20260827,A106080,KR7106080005,1350110111703,KOSDAQ,케이이엠텍,케이이엠텍(주)
20260827,A106190,KR7106190002,1545110012907,KOSDAQ,하이텍팜,(주)하이텍팜
20260827,A106240,KR7106240005,1341110173489,KOSDAQ,파인테크닉스,(주)파인테크닉스
20260827,A107590,KR7107590002,2101110063190,KOSPI,미원홀딩스,미원홀딩스(주)
20260827,A107600,KR7107600009,1713110007259,KOSDAQ,새빗켐,(주)새빗켐
20260827,A107640,KR7107640005,1701110090291,KOSDAQ,한중엔시에스,(주)한중엔시에스
20260827,A108230,KR7108230004,1845110014990,KOSDAQ,톱텍,(주)톱텍
20260827,A108320,KR7108320003,1601110089395,KOSPI,LX세미콘,(주)엘엑스세미콘
20260827,A108380,KR7108380007,1801110081389,KOSDAQ,대양전기공업,대양전기공업(주)
20260827,A108490,KR7108490004,1101111670044,KOSDAQ,로보티즈,(주)로보티즈
20260827,A108670,KR7108670001,1101114071207,KOSPI,LX하우시스,(주)엘엑스하우시스
20260827,A108860,KR7108860008,1101111673816,KOSDAQ,셀바스AI,(주)셀바스에이아이
20260827,A109070,KR7109070003,1313110088017,KOSPI,주성코퍼레이션,(주)주성코퍼레이션
20260827,A109080,KR7109080002,1301110056407,KOSDAQ,옵티시스,옵티시스(주)
20260827,A109610,KR7109610006,1301110064351,KOSDAQ,에스와이,에스와이(주)
20260827,A109670,KR7109670000,1101111660368,KOSDAQ,씨싸이트,씨싸이트(주)
20260827,A109740,KR7109740001,1341110045290,KOSDAQ,디에스케이,(주)디에스케이
20260827,A109820,KR7109820001,1101112124389,KOSDAQ,진매트릭스,(주)진매트릭스
20260827,A109860,KR7109860007,1701110020397,KOSDAQ,동일금속,동일금속(주)
20260827,A109960,KR7109960005,1101111511834,KOSDAQ,앱토크롬,(주)앱토크롬
20260827,A110020,KR7110020005,1701110273433,KOSDAQ,전진바이오팜,전진바이오팜(주)
20260827,A110790,KR7110790003,1101111572612,KOSDAQ,크리스에프앤씨,(주)크리스에프앤씨
20260827,A110990,KR7110990009,1348110112334,KOSDAQ,디아이티,디아이티(주)
20260827,A111110,KR7111110003,1101110393457,KOSPI,호전실업,호전실업 주식회사
20260827,A111380,KR7111380002,1244110014316,KOSPI,동인기연,(주)동인기연
20260827,A111710,KR7111710000,2001110021009,KOSDAQ,남화산업,남화산업(주)
20260827,A111770,KR7111770004,1101114129585,KOSPI,영원무역,(주)영원무역
20260827,A112040,KR7112040001,1101111873755,KOSDAQ,위메이드,(주)위메이드
20260827,A112190,KR7112190004,1312110004403,KONEX,KC산업,(주)케이씨산업
20260827,A112290,KR7112290002,1701110202416,KOSDAQ,와이씨켐,와이씨켐(주)
20260827,A112610,KR7112610001,1101113509887,KOSPI,씨에스윈드,씨에스윈드(주)
20260827,A113810,KR7113810006,1648110035910,KOSDAQ,디젠스,디젠스(주)
20260827,A114090,KR7114090004,1101113301457,KOSPI,GKL,그랜드코리아레저(주)
20260827,A114190,KR7114190002,1101110191398,KOSDAQ,강원에너지,(주)강원에너지
20260827,A114450,KR7114450000,2062110029823,KOSDAQ,그린생명과학,그린생명과학(주)
20260827,A114630,KR7114630007,2101110024308,KOSDAQ,폴라리스우노,(주)폴라리스우노
20260827,A114810,KR7114810005,1348110109828,KOSDAQ,한솔아이원스,한솔아이원스(주)
20260827,A114840,KR7114840002,1101111892333,KOSDAQ,아이패밀리에스씨,(주)아이패밀리에스씨
20260827,A114920,KR7114920002,1201110051590,KONEX,대주이엔티,대주이엔티(주)
20260827,A115160,KR7115160004,1345110144268,KOSDAQ,휴맥스,(주)휴맥스
20260827,A115180,KR7115180002,1101113926875,KOSDAQ,큐리언트,(주)큐리언트
20260827,A115310,KR7115310005,1101111877103,KOSDAQ,인포바인,(주)인포바인
20260827,A115440,KR7115440000,1301110057124,KOSDAQ,우리넷,(주)우리넷
20260827,A115450,KR7115450009,1601110099451,KOSDAQ,HLB테라퓨틱스,에이치엘비테라퓨틱스(주)
20260827,A115480,KR7115480006,1412110022619,KOSDAQ,씨유메디칼,(주)씨유메디칼시스템
20260827,A115500,KR7115500001,1760110032132,KOSDAQ,케이씨에스,(주)케이씨에스
20260827,A115530,KR7115530008,1201110330796,KOSDAQ,씨엔플러스,(주)씨엔플러스
20260827,A115570,KR7115570004,1201110136459,KOSDAQ,스타플렉스,(주)스타플렉스
20260827,A115610,KR7115610008,1358110102649,KOSDAQ,이미지스,(주)이미지스테크놀로지
20260827,A116100,KR7116100009,1348110014126,KONEX,태양기계,태양기계(주)
20260827,A117580,KR7117580001,1701110387416,KOSPI,대성에너지,대성에너지(주)
20260827,A117670,KR7117670000,1345110066131,KOSDAQ,알파칩스,(주)알파칩스
20260827,A117730,KR7117730002,1311110126936,KOSDAQ,티로보틱스,(주)티로보틱스
20260827,A118000,KR7118000009,1701110391532,KOSPI,메타케어,(주)메타케어
20260827,A118990,KR7118990001,1101112341850,KOSDAQ,모트렉스,모트렉스 주식회사
20260827,A119500,KR7119500007,1301110010669,KOSDAQ,포메탈,(주)포메탈
20260827,A119610,KR7119610004,1313110033856,KOSDAQ,인터로조,(주)인터로조
20260827,A119650,KR7119650000,1101114255463,KOSPI,KC코트렐,케이씨코트렐(주)
20260827,A119830,KR7119830008,1351110074149,KOSDAQ,아이텍,아이텍주식회사
20260827,A119850,KR7119850006,1101110952055,KOSDAQ,지엔씨에너지,(주)지엔씨에너지
20260827,A120030,KR7120030002,1717110086312,KOSPI,조선선재,조선선재(주)
20260827,A120110,KR7120110002,1353110013606,KOSPI,코오롱인더,코오롱인더스트리(주)
20260827,A120240,KR7120240007,1101110510415,KOSDAQ,대정화금,대정화금(주)
20260827,A121060,KR7121060008,1101111351660,KONEX,유니포인트,(주)유니포인트
20260827,A121440,KR7121440002,1601110097976,KOSDAQ,골프존홀딩스,(주)골프존홀딩스
20260827,A121600,KR7121600001,1601110094162,KOSDAQ,나노신소재,(주)나노신소재
20260827,A121800,KR7121800007,1101112476376,KOSDAQ,비덴트,(주)비덴트
20260827,A121850,KR7121850002,2801110073830,KOSDAQ,코이즈,(주)코이즈
20260827,A121890,KR7121890008,1311110060530,KOSDAQ,에스디시스템,(주)에스디시스템
20260827,A122310,KR7122310006,1101112215261,KOSDAQ,제노레이,(주)제노레이
20260827,A122350,KR7122350002,1101114249458,KOSDAQ,삼기,(주)삼기
20260827,A122450,KR7122450000,1101112093237,KOSDAQ,KX,(주)케이엑스이노베이션
20260827,A122640,KR7122640006,1348110048183,KOSDAQ,예스티,(주)예스티
20260827,A122690,KR7122690001,1101114264828,KOSDAQ,서진오토모티브,(주)서진오토모티브
20260827,A122830,KR7122830003,1101111532286,KONEX,원포유,(주)원포유
20260827,A122870,KR7122870009,1101111516397,KOSDAQ,와이지엔터테인먼트,(주)와이지엔터테인먼트
20260827,A122900,KR7122900004,1101112125262,KOSPI,아이마켓코리아,(주)아이마켓코리아
20260827,A122990,KR7122990005,1358110154111,KOSDAQ,와이솔,(주)와이솔
20260827,A123010,KR7123010001,1101112870784,KOSDAQ,MSDI,(주)엠에스디아이
20260827,A123040,KR7123040008,1712110005114,KOSDAQ,엠에스오토텍,(주)엠에스오토텍
20260827,A123330,KR7123330003,1345110052677,KOSDAQ,제닉,(주)제닉
20260827,A123410,KR7123410003,1101114290039,KOSDAQ,코리아에프티,코리아에프티(주)
20260827,A123420,KR7123420002,1101114291540,KOSDAQ,위메이드플레이,(주)위메이드플레이
20260827,A123570,KR7123570004,1101111946601,KOSDAQ,이엠넷,(주)이엠넷
20260827,A123690,KR7123690000,1101114342228,KOSPI,한국화장품,한국화장품(주)
20260827,A123700,KR7123700007,1314110241465,KOSPI,SJM,(주)에스제이엠
20260827,A123750,KR7123750002,1101114313807,KOSDAQ,알톤,(주)알톤
20260827,A123840,KR7123840001,1101114305614,KOSDAQ,뉴온,(주)뉴온
20260827,A123860,KR7123860009,1101112663436,KOSDAQ,아나패스,(주)아나패스
20260827,A123890,KR7123890006,1101112196304,KOSPI,한국자산신탁,한국자산신탁(주)
20260827,A124500,KR7124500000,1101113224849,KOSDAQ,아이티센글로벌,(주)아이티센글로벌
20260827,A124560,KR7124560004,1101111234543,KOSDAQ,태웅로직스,주식회사 태웅로직스
20260827,A125020,KR7125020008,1812110031589,KOSDAQ,티씨머티리얼즈,티씨머티리얼즈(주)
20260827,A125210,KR7125210005,1244110064402,KOSDAQ,아모그린텍,(주)아모그린텍
20260827,A125490,KR7125490003,1201110371576,KOSDAQ,한라캐스트,(주)한라캐스트
20260827,A126340,KR7126340009,1341110067418,KOSDAQ,비나텍,비나텍주식회사
20260827,A126560,KR7126560002,1101110842785,KOSPI,현대퓨처넷,주식회사 현대퓨처넷
20260827,A126600,KR7126600006,1350110079381,KOSDAQ,BGF에코머티리얼즈,(주)비지에프에코머티리얼즈
20260827,A126640,KR7126640002,1101114339415,KOSDAQ,화신정공,(주)화신정공
20260827,A126700,KR7126700004,1101114324127,KOSDAQ,하이비젼시스템,(주)하이비젼시스템
20260827,A126720,KR7126720002,1615110001613,KOSPI,수산인더스트리,(주)수산인더스트리
20260827,A126730,KR7126730001,1101111049794,KOSDAQ,코칩,코칩(주)
20260827,A126880,KR7126880004,1101111591034,KOSDAQ,제이엔케이글로벌,제이엔케이글로벌(주)
20260827,A127120,KR7127120004,1101111907760,KOSDAQ,제이에스링크,(주)제이에스링크
20260827,A127710,KR7127710002,1101113251165,KOSDAQ,아시아경제,(주)아시아경제
20260827,A127980,KR7127980001,1201110063785,KOSDAQ,화인써키트,(주)화인써키트
20260827,A128540,KR7128540002,1801110602755,KOSDAQ,에코캡,에코캡 주식회사
20260827,A128660,KR7128660008,1101114382878,KOSDAQ,피제이메탈,(주)피제이메탈
20260827,A128820,KR7128820008,1101114382612,KOSPI,대성산업,대성산업(주)
20260827,A128940,KR7128940004,1348110197550,KOSPI,한미약품,한미약품(주)
20260827,A129260,KR7129260006,1801110001973,KOSPI,인터지스,인터지스(주)
20260827,A129890,KR7129890000,1101112284729,KOSDAQ,앱코,(주)앱코
20260827,A129920,KR7129920005,1701110205600,KOSDAQ,대성하이텍,(주)대성하이텍
20260827,A130500,KR7130500002,1955110052004,KOSDAQ,GH신소재,지에이치신소재(주)
20260827,A130580,KR7130580004,1101112629347,KOSDAQ,나이스디앤비,(주)나이스디앤비
20260827,A130660,KR7130660004,1101110692875,KOSPI,한전산업,한전산업개발(주)
20260827,A130740,KR7130740004,1748110017627,KOSDAQ,티피씨글로벌,(주)티피씨
20260827,A131030,KR7131030009,1101114399906,KOSDAQ,옵투스제약,(주)옵투스제약
20260827,A131090,KR7131090003,1311110047447,KOSDAQ,시큐브,(주)시큐브
20260827,A131100,KR7131100000,1601110221319,KOSDAQ,티엔엔터테인먼트,(주)티엔엔터테인먼트
20260827,A131180,KR7131180002,1154110011579,KOSDAQ,딜리,(주)딜리
20260827,A131220,KR7131220006,1101110948997,KOSDAQ,대한과학,(주)대한과학
20260827,A131290,KR7131290009,1615110017818,KOSDAQ,티에스이,(주)티에스이
20260827,A131370,KR7131370009,1101114398859,KOSDAQ,알서포트,알서포트(주)
20260827,A131400,KR7131400004,1701110262452,KOSDAQ,이브이첨단소재,(주)이브이첨단소재
20260827,A131760,KR7131760001,2850110151881,KOSDAQ,파인텍,(주)파인텍
20260827,A131970,KR7131970006,1311110082427,KOSDAQ,두산테스나,(주)두산테스나
20260827,A133750,KR7133750000,1101112937857,KOSDAQ,메가엠디,메가엠디(주)
20260827,A133820,KR7133820001,1951110010951,KOSPI,화인베스틸,(주)화인베스틸
20260827,A134060,KR7134060003,1101111860083,KOSDAQ,이퓨쳐,(주)이퓨쳐
20260827,A134380,KR7134380005,2301110172244,KOSPI,미원화학,미원화학(주)
